,날짜,S&P500,미국채10년,GSCI,기준금리,last_gdp,last_unem,last_infl,CPI,달러인덱스,비율,종가,변동 %,updown
2784,2010-04-08,4.041283919332706,2.657454158915761,-0.9022404463849184,-0.5,-2.6,9.9,2.7,-0.0341279967506719,5.095615221170554,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,186.44",0.34%,1
2785,2010-04-07,4.982391724551854,3.478943238294533,-0.240529455163396,-0.5,-2.6,9.9,2.7,-0.035465464129095,4.778420038535645,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,182.45",-0.59%,0
2786,2010-04-06,6.487310555107179,3.9874902267396406,2.1740522281823296,-0.5,-2.6,9.9,2.7,-0.0368028493728157,4.399331877168196,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,189.44",0.17%,1
2787,2010-04-05,4.587986718985799,2.0300553651463207,0.4382551682936278,-0.5,-2.6,9.9,2.7,-0.0369920618357661,3.518281769368442,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,187.44",0.79%,1
2788,2010-04-01,3.83857218966436,0.7888509071785498,-0.7330491347985332,-0.5,-2.6,9.9,2.7,-0.0356430568126312,3.853082082401777,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,178.10",0.74%,1
2789,2010-03-31,4.0335881111564325,0.2598752598752659,-1.375970777929212,-0.5,-2.6,9.9,2.7,-0.0342939953616945,4.544349939246655,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,169.43",-0.33%,0
2790,2010-03-30,4.149208152830056,1.6031537450722717,-0.2653543066886693,-0.5,-2.6,9.9,2.7,-0.032944877479481,4.62603345510478,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,173.27",0.00%,0
2791,2010-03-29,4.104980412104338,2.5839104954714966,-1.713847840094065,-0.5,-2.6,9.9,2.7,-0.0268061118528478,4.864726574992002,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,173.22",0.57%,1
2792,2010-03-26,4.267365521189249,3.2730175625332563,1.0892872196904555,-0.5,-2.6,9.9,2.7,-0.0254566962459884,5.336827304103281,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,166.59",0.07%,1
2793,2010-03-25,4.817557560253137,4.728260869565215,1.820831014594556,-0.5,-2.6,9.9,2.7,-0.0241072241859143,4.447271339524227,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,165.73",-0.17%,0
2794,2010-03-24,6.503578328662009,3.976311336717429,2.2712322003360805,-0.5,-2.6,9.9,2.7,-0.0227576956690958,3.440448865085429,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,167.72",-0.55%,0
2795,2010-03-23,6.361761915188674,5.140723721998846,2.666379508491489,-0.5,-2.6,9.9,2.7,-0.0172251257167121,3.437559946288129,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,174.17",0.72%,1
2796,2010-03-22,4.572747435042105,2.640355753196226,1.565607832814094,-0.5,-2.6,9.9,2.7,-0.0173590169633176,3.694455115891908,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,165.81",0.51%,1
2797,2010-03-19,5.225961929002723,2.448525319977743,4.927033428792406,-0.5,-2.6,9.9,2.7,-0.016009206109535,4.014999676731111,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,159.90",-0.51%,0
2798,2010-03-18,4.67637845455118,2.53378378378378,6.09577100008093,-0.5,-2.6,9.9,2.7,-0.0146593387777718,3.298835705045275,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,165.83",-0.03%,0
2799,2010-03-17,4.7947867427083946,2.785593697242549,5.332368841542679,-0.5,-2.6,9.9,2.7,-0.013309414964431,4.686314026225564,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,166.21",0.58%,1
2800,2010-03-16,4.368848369392668,5.598400457012287,3.489629569238442,-0.5,-2.6,9.9,2.7,-0.0077754416829164,4.687602010837636,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,159.46",0.78%,1
2801,2010-03-15,4.930881883297592,7.864841246722984,5.060265974859617,-0.5,-2.6,9.9,2.7,-0.0079091548244646,4.95596161430263,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,150.51",0.05%,1
2802,2010-03-12,5.339121197135369,10.195035460992914,3.2132525496462687,-0.5,-2.6,9.9,2.7,-0.0065589485500801,5.601209650910513,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,149.99",-0.02%,0
2803,2010-03-11,3.839564921821881,8.515602216389626,2.386801009925802,-0.5,-2.6,9.9,2.7,-0.0052086857729086,5.417267129568984,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,150.24",0.40%,1
2804,2010-03-10,3.116692887755658,6.382978723404255,1.0212183182948875,-0.5,-2.6,9.9,2.7,-0.0038583664893118,6.325023084025856,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,145.61",0.45%,1
2805,2010-03-09,3.507527820205099,10.12133767386801,0.5876011034319062,-0.5,-2.6,9.9,2.7,0.0016770107061352,5.903646176122153,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,140.45",0.17%,1
2806,2010-03-08,2.655872489271937,11.104405552202772,0.2702290099236577,-0.5,-2.6,9.9,2.7,0.0015434757798054,7.754118119726787,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,138.50",-0.02%,0
2807,2010-03-05,1.272478040510085,9.805115712545678,-2.506614834007204,-0.5,-2.6,9.9,2.7,0.0028940776485459,7.870959105816204,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,138.70",1.40%,1
2808,2010-03-04,2.113852304153761,13.227016885553471,-0.4244863913760598,-0.5,-2.6,9.9,2.7,0.0042447360449335,7.532083585298649,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,122.97",0.37%,1
2809,2010-03-03,2.457191545502014,12.503897723729352,-0.5821430521294286,-0.5,-2.6,9.9,2.7,0.0052357599166801,7.526522986588377,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,118.79",0.04%,1
2810,2010-03-02,0.457398053357097,10.40391676866586,-3.240324419213283,-0.5,-2.6,9.9,2.7,0.0096933139753433,7.549307036247324,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,118.31",0.23%,1
2811,2010-03-01,-0.1049156604712234,9.533898305084758,0.1602753076373808,-0.5,-2.6,9.9,2.7,0.0096103862638841,8.227379751093164,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,115.71",1.02%,1
2812,2010-02-26,-0.2983077813132733,8.32090665076051,-3.197827522407002,-0.5,-2.6,9.9,2.7,0.0101605411517029,7.633943427620632,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,104.49",0.14%,1
2813,2010-02-25,1.269951804137871,9.676461858118124,-0.9337094910326412,-0.5,-2.6,9.9,2.7,0.0107107151107265,7.642676599707336,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,102.94",-0.21%,0
2814,2010-02-24,-0.0273997625354079,10.383004189108318,-2.3684364542119045,-0.5,-2.6,9.9,2.7,0.0147279991008672,6.840089792684527,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,105.24",0.97%,1
2815,2010-02-23,-0.1612903225806418,12.80451574569222,-2.452527721119976,-0.5,-2.6,9.9,2.7,0.0152782903777244,6.919198620140625,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,094.60",-1.21%,0
2816,2010-02-22,-0.103573744506076,13.632260006018656,-2.4174791184464928,-0.5,-2.6,9.9,2.7,0.0134618710089809,7.24772470603866,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,108.01",-0.10%,0
2817,2010-02-19,-0.229874695754075,13.67572409674529,-2.736892844707233,-0.5,-2.6,9.9,2.7,0.0140121594162048,6.625588020936858,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,109.17",0.22%,1
2818,2010-02-18,0.551450415188204,9.114811568799292,-0.9362511446361462,-0.5,-2.6,9.9,2.7,0.0145624669016291,7.41457554725039,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,106.75",0.66%,1
2819,2010-02-17,0.7017769765645011,6.358885017421599,-1.3283945619398765,-0.5,-2.6,9.9,2.7,0.0185804387034897,5.74080212131256,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,099.51",0.42%,1
2820,2010-02-16,-2.0937451639038334,7.288037166085943,-6.511606380248312,-0.5,-2.6,9.9,2.7,0.0155803996949959,6.228945108659758,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,094.87",1.80%,1
2821,2010-02-12,-1.330271452228247,6.986774008050601,-4.973579957463727,-0.5,-2.6,9.9,2.7,0.0161307820689692,6.4310390645761215,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,075.51",-0.27%,0
2822,2010-02-11,-2.282541076590901,5.912743972445464,-6.703633423442558,-0.5,-2.6,9.9,2.7,0.0166811835263722,6.696844627879112,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,078.47",0.97%,1
2823,2010-02-10,0.1140933320864142,4.170237075121391,-5.10981455496607,-0.5,-2.6,9.9,2.7,0.0172316040681584,6.461702269248672,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,068.13",-0.22%,0
2824,2010-02-09,-0.9272193731659618,0.9923447689254236,-9.17021044597099,-0.5,-2.6,9.9,2.7,0.0212502023372274,5.92573084013695,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,070.52",1.30%,1
2825,2010-02-08,1.881509794553278,1.448863636363641,-10.839392840834408,-0.5,-2.6,9.9,2.7,0.0194334770992755,6.234759111579786,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,056.74",-0.89%,0
2826,2010-02-05,1.6931156197089965,4.064571922744308,-8.220910717576631,-0.5,-2.6,9.9,2.7,0.0199839930780117,5.60501153972964,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,066.19",0.29%,1
2827,2010-02-04,5.216324025774764,8.265186915887849,-3.520744405322992,-0.5,-2.6,9.9,2.7,0.0205345281471269,3.891863654172658,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,063.11",-3.11%,0
2828,2010-02-03,6.478541580212112,7.438016528925627,-1.5811777164011962,-0.5,-2.6,9.9,2.7,0.0210850823075488,3.557415642165856,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,097.28",-0.55%,0
2829,2010-02-02,2.164879796643888,4.606580829756797,-7.03225983256265,-0.5,-2.6,9.9,2.7,0.0431766616108288,3.850931677018644,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,103.32",1.30%,1
2830,2010-02-01,2.9962690503821854,5.065885797950221,-5.971538373486752,-0.5,-2.6,9.9,2.7,0.063175135051138,4.713074344310797,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,089.19",1.43%,1
2831,2010-01-29,1.9860637007363,5.504055619930473,-7.556690534111518,-0.5,-2.6,9.9,2.7,0.0770275935569397,3.2839328850297065,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,073.87",-0.98%,0
2832,2010-01-28,2.863301935423399,2.585722315907816,-6.755704593032386,-0.5,-2.6,9.9,2.7,0.0908830363402896,3.3953854221290025,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,084.53",-1.18%,0
2833,2010-01-27,1.1643201185624457,3.634802518603313,-7.1922626718592415,-0.5,-2.6,9.9,2.7,0.1047414643656203,3.1694993109784195,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,097.50",0.49%,1
2834,2010-01-26,0.354100520628404,6.109324758842447,-7.0718196318119775,-0.5,-2.6,9.9,2.7,0.1401810328567231,3.637566137566138,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,092.17",-0.42%,0
2835,2010-01-25,0.9580173848714536,6.130268199233722,-7.931953578338207,-0.5,-2.6,9.9,2.7,0.1602050481908344,4.239766081871362,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,096.78",0.46%,1
2836,2010-01-22,2.329844371528612,7.602514217300209,-4.333940126862373,-0.5,-2.6,9.9,2.7,0.1740784169077957,4.533351085075225,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,091.76",-2.21%,0
2837,2010-01-21,3.655126558643229,7.853557720696783,-3.5748008142133627,-0.5,-2.6,9.9,2.7,0.1879547766622665,3.657731414234776,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,116.48",-1.89%,0
2838,2010-01-20,5.750772285966456,8.382180539273154,-0.8121845701888273,-0.5,-2.6,9.9,2.7,0.2018341284216987,2.840871465465877,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,138.04",-1.06%,0
2839,2010-01-19,3.599438243233387,6.120092378752892,-0.321698775036948,-0.5,-2.6,9.9,2.7,0.2465692864752533,2.256829879899707,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,150.23",1.25%,1
2840,2010-01-15,5.168403509093245,9.31931054630441,3.303045102697065,-0.5,-2.6,9.9,2.7,0.2604609480403685,1.6190853819719913,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,136.03",-1.08%,0
2841,2010-01-14,6.754628723711551,13.156324582338913,4.483487937765654,-0.5,-2.6,9.9,2.7,0.2743556065252721,1.670518322878839,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,148.46",0.24%,1
2842,2010-01-13,5.57801131770412,9.775546367395156,5.875244889758511,-0.5,-2.6,9.9,2.7,0.2882532628998802,1.2538567583535722,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,145.68",0.83%,1
2843,2010-01-12,7.045329401114336,13.002364066193852,10.301033817074956,-0.5,-2.6,9.9,2.7,0.3021539181345011,1.140385371608324,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,136.22",-0.94%,0
2844,2010-01-11,7.46142583624282,18.103448275862057,10.395941482619882,-0.5,-2.6,9.9,2.7,0.3438738867082675,1.3508222396241143,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,146.98",0.17%,1
2845,2010-01-08,7.953062652470748,20.11927181418707,13.336972728295018,-0.5,-2.6,9.9,2.7,0.3577865470948233,2.5942466833048847,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","1,144.98",0.29%,1
2846,2010-01-07,7.814396237864083,17.490027615833085,13.144099553056474,-0.5,-2.6,9.9,2.7,0.3717022111993254,1.2913324202699992,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","1,141.69",0.40%,1
2847,2010-01-06,9.232454875728038,16.899658278968626,12.584503532350762,-0.5,-2.6,9.9,2.7,0.3856208799947168,1.7713576050722133,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","1,137.14",0.05%,1
2848,2010-01-05,10.512968074833443,18.763591177384285,13.242756045610149,-0.5,-2.6,9.9,2.7,0.3995425544542027,1.2949827552547726,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,136.52",0.31%,1
2849,2010-01-04,8.277904549206196,20.62244577176989,9.1443318878948,-0.5,-2.6,9.9,2.7,0.4392250641489266,1.3015605776079715,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,132.99",1.60%,1
2850,2009-12-31,6.5595792182238,14.765506807866869,8.502779272867528,-0.5,0.1,7.3,0.1,0.4479736296442467,1.1108958212232762,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,115.10",-1.00%,0
2851,2009-12-30,6.184177030199616,15.522478736330502,12.68941254823647,-0.5,0.1,7.3,0.1,0.4558948182248316,1.7239136091595146,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,126.42",0.02%,1
2852,2009-12-29,6.096069540348827,17.28131667174641,12.590363396041502,-0.5,0.1,7.3,0.1,0.4638175876341182,0.8466907962771473,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,126.20",-0.14%,0
2853,2009-12-28,7.861123345908568,14.53943407585792,11.878741491263844,-0.5,0.1,7.3,0.1,0.4654376985966154,1.1712178076873316,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,127.78",0.12%,1
2854,2009-12-24,6.643636155998396,10.966597694354125,10.822344161805846,-0.5,0.1,7.3,0.1,0.4934224404583072,1.5776147503733084,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,126.48",0.53%,1
2855,2009-12-23,5.387087956111502,10.043923865300146,5.046204928541935,-0.5,0.1,7.3,0.1,0.5013529112573123,1.93866303572587,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,120.59",0.23%,1
2856,2009-12-22,3.955545602149924,6.8835318036596025,2.3187093979985325,-0.5,0.1,7.3,0.1,0.5092849656855876,2.785241496821548,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,118.02",0.36%,1
2857,2009-12-21,3.551368512013219,1.8380241240666173,5.238411659295392,-0.5,0.1,7.3,0.1,0.5130132596899067,2.416502946954812,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,114.05",1.05%,1
2858,2009-12-18,2.6003931479921345,0.37474776592679,1.840166436358477,-0.5,0.1,7.3,0.1,0.5209480628353138,1.41558441558442,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,102.47",0.58%,1
2859,2009-12-17,4.100460820842997,6.292466765140328,1.9223284240244576,-0.5,0.1,7.3,0.1,0.5489690088765484,0.867353593322019,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,096.08",-1.18%,0
2860,2009-12-16,3.6649949474157033,3.4244604316546696,0.0341990415566017,-0.5,0.1,7.3,0.1,0.556910575049435,1.1382964804396052,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,109.18",0.11%,1
2861,2009-12-15,5.8406087609131205,3.046127067014795,1.6691149784092765,-0.5,0.1,7.3,0.1,0.5648537281763725,-0.0797646289637042,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,107.93",-0.55%,0
2862,2009-12-14,5.438656679436614,3.827052293309956,3.402581150588154,-0.5,0.1,7.3,0.1,0.5685901826894438,-0.2604675392329268,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,114.11",0.70%,1
2863,2009-12-11,5.717683388796706,4.538668259181836,3.2852678090732628,-0.5,0.1,7.3,0.1,0.5765360905993068,-0.8627430537455119,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,106.41",0.37%,1
2864,2009-12-10,4.961978278774872,2.3553965414430453,0.6582648243280975,-0.5,0.1,7.3,0.1,0.604593314778615,-0.7633089770354824,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,102.35",0.58%,1
2865,2009-12-09,5.667863398395558,-2.6187050359712285,3.5349148997711524,-0.5,0.1,7.3,0.1,0.6125459996266915,-0.6507874528179097,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,095.95",0.37%,1
2866,2009-12-08,7.593208437765132,-1.493823613904052,4.963654001478611,-0.5,0.1,7.3,0.1,0.6205002747628476,-1.6731517509727525,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,091.94",-1.03%,0
2867,2009-12-07,8.813459268004726,0.9579100145137986,9.287885685229725,-0.5,0.1,7.3,0.1,0.6242449089867872,-1.7713990173260985,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,103.25",-0.25%,0
2868,2009-12-04,9.636776843028594,0.92592592592593,10.06932422272804,-0.5,0.1,7.3,0.1,0.6624019798438069,-4.471310688927275,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,105.98",0.55%,1
2869,2009-12-03,11.509424478512187,0.1511030522816528,9.728529118996454,-0.5,0.1,7.3,0.1,0.6703660174729392,-4.8586347427407,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,099.92",-0.84%,0
2870,2009-12-02,11.103763376217382,-2.551928783382798,11.372217091696452,-0.5,0.1,7.3,0.1,0.6783316487757753,-5.125262956588252,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,109.24",0.03%,1
2871,2009-12-01,7.349454253297026,-5.9688326962658005,7.672187383907215,-0.5,0.1,7.3,0.1,0.6866610148814933,-4.91085591015799,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,108.86",1.21%,1
2872,2009-11-30,6.080102630888392,-7.01652652942882,3.487427217805017,-0.5,0.1,7.3,0.1,0.6876855806006057,-4.0654564050114965,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,095.63",0.38%,1
2873,2009-11-27,7.725659081650477,-5.3576600057920665,5.651867587211737,-0.5,0.1,7.3,0.1,0.702977730882107,-5.179562416278627,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","1,091.49",-1.72%,0
2874,2009-11-25,7.540948527409272,-3.8136826783115056,3.7959693701905786,-0.5,0.1,7.3,0.1,0.7074945513772486,-3.753763371981304,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","1,110.63",0.45%,1
2875,2009-11-24,7.610894941634243,-2.472367655613728,4.8256222466232686,-0.5,0.1,7.3,0.1,0.7120119336731493,-4.509654471544712,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","1,105.65",-0.05%,0
2876,2009-11-23,6.416919371666505,-3.022452504317789,2.1411496148219507,-0.5,0.1,7.3,0.1,0.7130384583892869,-3.2760712689188294,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","1,106.24",1.36%,1
2877,2009-11-20,6.701879878767795,-6.360325021014286,3.5061807274536583,-0.5,0.1,7.3,0.1,0.7175567474432835,-3.778884207838624,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","1,091.38",-0.32%,0
2878,2009-11-19,10.168061387573578,-1.808634772462072,6.384711168844152,-0.5,0.1,7.3,0.1,0.7346072758331865,-3.629961587708059,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","1,094.90",-1.34%,0
2879,2009-11-18,11.426449631696194,-3.820549927641103,5.059685284454445,-0.5,0.1,7.3,0.1,0.7391280311356593,-3.804971319311663,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","1,109.80",-0.05%,0
2880,2009-11-17,12.08786767306274,-4.776798407733856,7.179980729825537,-0.5,0.1,7.3,0.1,0.7436493489731096,-4.615188745305239,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","1,110.32",0.09%,1
2881,2009-11-16,11.610341624733344,-1.4112903225806432,5.911945126912021,-0.5,0.1,7.3,0.1,0.7446782892929118,-4.567596634402479,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","1,109.30",1.45%,1
2882,2009-11-13,8.281130177573722,-3.583426651735725,4.765022153832416,-0.5,0.1,7.3,0.1,0.7492005151684306,-4.666246851385406,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","1,093.48",0.57%,1
2883,2009-11-12,8.47017467636981,-4.253544620517098,3.795909717363371,-0.5,0.1,7.3,0.1,0.7662643798620123,-4.740206316055934,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","1,087.24",-1.03%,0
2884,2009-11-11,8.66962945287878,-6.278631096739415,3.703349548466668,-0.5,0.1,7.3,0.1,0.7707890751156612,-4.415881903792313,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","1,098.51",0.50%,1
2885,2009-11-10,9.92909941167596,-5.119825708061007,5.0481759752180055,-0.5,0.1,7.3,0.1,0.7753143336399321,-4.771863117870723,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,093.01",-0.01%,0
2886,2009-11-09,6.176149339688207,-7.184517497348884,1.351617588765334,-0.5,0.1,7.3,0.1,0.776345693384636,-4.218956927539887,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","1,093.08",2.22%,1
